city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Uijeongbu-si,2022-09-12 02:55:01.646,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,940f77e6a6f5beb86833ba95a27eee3f,42960,42960,0,
Busanjin-gu,2022-09-12 02:55:07.945,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,d1df718bb3ea29fe36d61273eafda4ff,15920,15920,0,
Bangkok,2022-09-12 04:25:02.396,Thailand,,Mac,Mac,renew.subscription,Japanese,Safari,15,Web,8f604aa69bd0a81f7b81fe4bd855a8b1,15920,15920,0,
Busanjin-gu,2022-09-12 04:25:12.139,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,216dd1541502f86149e612ff1e8f4b4e,15920,15920,0,
Gangbuk-gu,2022-09-12 04:55:01.963,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,8802511f239a8d0f22fdd4562110880b,42960,42960,0,
Seongnam-si,2022-09-12 07:35:01.515,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,103,Web,b5fc0e21f104109c962d2971841ba30f,42960,42960,0,
Seo-gu,2022-09-12 07:35:07.101,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,103,Web,c6002e047b7008efdc2afaf88a71506a,15920,15920,0,
Gwangmyeong-si,2022-09-12 08:05:01.093,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,43c44a9fdfe6dae08bda5d1d21cbf2a2,15920,15920,0,
Gangnam-gu,2022-09-12 08:05:01.424,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,05c40066f4862100543f003a62f2d378,15920,15920,0,
Daegu,2022-09-12 08:05:02.024,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,59e2eaa3c8bd8282fb164879da943fd5,15920,15920,0,
Gangbuk-gu,2022-09-12 08:05:02.499,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,99,Web,d84c8ec06c0ff03da0a23f838ec00cf0,42960,42960,0,
Anyang-si,2022-09-12 08:05:09.559,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,e88bf462843a4773e88410bdc2e890d0,15920,15920,0,
Jungnang-gu,2022-09-12 08:35:01.524,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,af820ac470c33dabcf9ec97bf236247c,15920,15920,0,
Gwanak-gu,2022-09-12 08:35:01.845,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,b23b4e24182618023e04c0bdc9366638,15920,15920,0,
Yeonsu-gu,2022-09-12 09:12:50.038,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,9bd41c8d8d4fed261667644eec821476,15920,15920,0,
Seongnam-si,2022-09-12 09:40:01.577,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,105,Web,1b74bfad4dbf1928b829e3e388182174,42960,42960,0,
Gwangjin-gu,2022-09-12 09:40:07.407,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,103,Web,a6341077623530e7cf06005f0e8b5dd5,131600,131600,0,
Yangcheon-gu,2022-09-12 10:40:01.819,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,102,Web,0b342edb20f16f8666d3df5a164de117,15920,15920,0,
Yuseong-gu,2022-09-12 10:40:03.358,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,a2f6bd5b0632b002ce4f51e1adcec228,15920,15920,0,
Seoul,2022-09-12 11:45:01.668,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,179d27f9da2c8ba30d9b586f427a1fab,42960,42960,0,
Goyang-si,2022-09-12 11:45:01.934,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,d4112c6790740a94822f6564149747ba,15920,7960,7960,
Gangseo-gu,2022-09-12 12:15:01.194,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,e7aa6832ba10d7ca75b810a03579bd08,15920,15920,0,
Seoul,2022-09-12 12:15:01.373,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,103,Web,29e2ab7d38ac74f1138fb12ab38a9cc9,15920,15920,0,
Seoul,2022-09-12 12:45:01.176,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,1195f9410e034275d7d26c73c4644032,15920,15920,0,
Songpa-gu,2022-09-12 12:45:01.329,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,7b3c64ae72876b401f7e55c0efa93a59,15920,15920,0,
Gyeongsan-si,2022-09-12 12:45:01.775,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,8a3a79afbfe292f4d4cb9758b506bb41,15920,15920,0,
Incheon,2022-09-12 13:15:02.091,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,654879ff3e1e98fa8de1b926f4f6fb6f,15920,15920,0,
Gangnam-gu,2022-09-12 13:45:03.022,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,3a9857b288bceedec981c3430079a1fc,42960,42960,0,
Seoul,2022-09-12 15:50:01.068,South Korea,,Android,Android,renew.subscription,Korean,Chrome,105,Web,70fd20664d242cf68011752bd4d6e323,15920,15920,0,
Budapest,2022-09-12 16:25:01.979,Hungary,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,f511e41325bb57ef0a14ec34e19160ed,131600,131600,0,
Wonju,2022-09-12 18:35:01.627,South Korea,,Android,Android,renew.subscription,Korean,Chrome Mobile,103,Web,d2fbaeb89a5c5530ea5146eb5e3534ae,15920,15920,0,
Eunpyeong-gu,2022-09-12 18:35:05.315,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,51b6079832434195c0822356ef9cffe7,15920,15920,0,
,2022-09-12 21:10:07.254,,,,,renew.subscription,,,,,6ccb87fdae128405982533e35c986a48,15920,15920,0,
Goyang-si,2022-09-12 22:40:01.658,South Korea,,Windows,Windows,renew.subscription,English,Chrome,103,Web,8d0b0363143514c3b609325a744602bf,15920,15920,0,
Busan,2022-09-13 00:50:07.474,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,1513b8bc1a36eb63a38afd56400e003e,131600,131600,0,
Seongnam-si,2022-09-13 03:20:01.857,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,100,Web,f67d9c097e5119db2cd9d06d097c27a4,15920,15920,0,
Hwaseong-si,2022-09-13 04:18:19.347,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,98,Web,bec5d1537c8800cf8b7ea764d3e99a98,15920,7960,7960,
Anyang-si,2022-09-13 05:25:01.228,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,103,Web,93a415deb35e67e8064dc55a4a774880,131600,131600,0,
Yeonsu-gu,2022-09-13 05:25:01.656,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,793cb73b17c3d7e166d2201bece20ca5,15920,15920,0,
Songpa-gu,2022-09-13 05:25:02.207,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,103,Web,2b778c397dd201d8c850614183585ba4,15920,15920,0,
Namyangju,2022-09-13 05:55:01.292,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,4e96811bc67ef9871ca93ed3038a7d05,42960,25776,17184,
Hwaseong-si,2022-09-13 06:30:01.233,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,4cd553505cfb037a73612913e78fd14b,42960,42960,0,
Gangdong-gu,2022-09-13 06:30:02.559,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,826b7ae0d09b2437891a42d2aec47b6c,42960,42960,0,
Suwon,2022-09-13 07:00:01.246,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,100,Web,b048da9dbba3bfbb5ed897e8a4e5bf4a,42960,42960,0,
Jeju City,2022-09-13 07:00:01.519,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,c276654b3b5fbdf9389ab5d2490dc924,15920,7960,7960,
Seoul,2022-09-13 07:00:01.814,South Korea,,Android,Android,renew.subscription,Korean,Chrome Mobile,105,Web,04cba670da04523867b59391f20d3eb9,15920,15920,0,
Bucheon-si,2022-09-13 07:00:02.074,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,2798c4056343adde16d922be3e733b60,42960,42960,0,
Haeundae-gu,2022-09-13 07:00:02.326,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,15f0c8c8af1af59074b563397a25af15,131600,131600,0,
Seoul,2022-09-13 07:30:01.252,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,46fd7830d5172a1173e972e0cae0e137,15920,15920,0,
Gangneung,2022-09-13 07:30:01.386,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,105,Web,42560253ced6616cfdd7e1604ea2e2f3,15920,15920,0,
Yongin-si,2022-09-13 07:30:01.591,South Korea,,Android,Android,renew.subscription,Korean,Samsung Browser,18,Web,7e60c2961368824e6cbb0ddc77d2d949,131600,131600,0,
Seoul,2022-09-13 08:00:07.162,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,103,Web,24db55d7c8ef05da6cc3f7ff35cab77f,42960,41671,1289,
Seoul,2022-09-13 09:00:01.837,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,2f77c13091739f7242a12b75cc6ca901,15920,15920,0,
Uijeongbu-si,2022-09-13 10:08:34.605,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,8741303350717b4011f91c147d1f6ce4,42960,42960,0,
Taipei,2022-09-13 10:35:01.470,Taiwan,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,964ba0eff5e80abdbaa2fda72af3fbfb,15920,15920,0,
Gapyeong County,2022-09-13 11:13:59.292,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,83,Web,228eb72280674e12885088ed4a81b7b9,42960,42960,0,
Songpa-gu,2022-09-13 11:35:01.702,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,96,Web,5ccc18e390f8e19cdd30f4a3bd479bd9,42960,42960,0,
,2022-09-13 11:35:02.224,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,101,Web,1ede0f3ec77757047e2daab034628975,15920,15920,0,
Incheon,2022-09-13 12:05:01.628,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,dcf5c5a3811145fdf3aab30b62b8b7fa,42960,42960,0,
Pyeongtaek-si,2022-09-13 12:35:01.792,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,9569c4d9a8293ac8347a8b8df806067f,15920,15920,0,
Daegu,2022-09-13 12:35:01.798,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,8edf94ee74c746ee98f5e975d47afb2c,15920,15920,0,
Yeonsu-gu,2022-09-13 14:10:01.531,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,fb246f29ae8da3bca5d41a4cc905efc1,15920,15920,0,
Seoul,2022-09-13 14:45:01.763,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,d59e900af984437d96271acf2b1a27ac,15920,15920,0,
Donggu,2022-09-13 14:45:02.288,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,2c7130b538c7e15ae319ccd7f2d5f2a7,15920,15920,0,
Seodaemun-gu,2022-09-13 15:15:07.274,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,98,Web,b8fd62835d43d33cb237e3ccd13fa4fb,15920,15920,0,
Sejong,2022-09-13 15:50:02.161,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,9b5f1ef1d3c2e1e7179992ee1d4a49f1,15920,15920,0,
Seoul,2022-09-13 16:20:01.896,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,8ac0a38ce7fcbddfda839c9e590231b4,15920,15920,0,
Bucheon-si,2022-09-13 17:55:02.567,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,ace256ae5413520f40fc200597569805,15920,15920,0,
Gimhae,2022-09-13 18:40:58.173,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,47948afefc0c0a76b85f1ae55172fd4c,15920,15920,0,
Yongin-si,2022-09-13 19:00:01.979,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,a325b2c136a656ef1f745a865cdd07a1,15920,15920,0,
Uijeongbu-si,2022-09-13 23:10:01.523,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,6b43ba49447ba629d5d15de220137026,42960,42960,0,
Yuseong-gu,2022-09-13 23:40:02.295,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,6cfc588d9cd8bc2de0c4852b897274dc,15920,15920,0,
Seoul,2022-09-14 00:40:02.435,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,0333370e8ad6f242e8225fa132277d13,15920,15920,0,
Seoul,2022-09-14 00:40:05.815,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,84,Web,845107b3e4888e2e85f02619ecf3f980,15920,15920,0,
Seocho-gu,2022-09-14 01:40:01.060,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,105,Web,1bc044f91ef50ae38232622ca4a4e513,15920,15920,0,
Pocheon-si,2022-09-14 02:10:01.579,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,90d587ece53fa7878e89446555940fd9,15920,15920,0,
Yongsan-gu,2022-09-14 03:45:01.676,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,104,Web,2a90e882f598609461ac9f1b18c01ccd,15920,15920,0,
Seoul,2022-09-14 03:45:06.350,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,WebKit,605,Web,cb09b379bcdfccdb6eae7964d94f7ffc,131600,131600,0,
Pyeongtaek-si,2022-09-14 04:15:01.133,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,f3d1c00e8a94fca3a3c50df27d704d2c,15920,15920,0,
Anyang-si,2022-09-14 04:45:01.267,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,2c63ab9830878322050232d046923eed,15920,15920,0,
Seongnam-si,2022-09-14 05:15:04.386,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,2ed89a478b0b973460bfad9d2d18a798,15920,15920,0,
Hongcheon-gun,2022-09-14 05:45:02.286,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,90,Web,33301d535f0e84668de5d8d9a8ccedd8,15920,15920,0,
Gangseo-gu,2022-09-14 05:45:02.288,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,c1cb48e8eecf8da04d375e569d722ce3,15920,15920,0,
Seo-gu,2022-09-14 07:20:02.125,South Korea,,Android,Android,renew.subscription,Korean,Samsung Browser,17,Web,0760c61189d656e761c2b9f8722f574f,15920,15920,0,
Minato-ku,2022-09-14 07:20:09.672,Japan,,Windows,Windows,renew.subscription,English,Chrome,104,Web,c635015f4a2524fee437da257445b700,15920,15920,0,
Uijeongbu-si,2022-09-14 07:49:08.101,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,9140130d59f11c7efd9dadf0c908f4e1,15920,12736,3184,
Haeundae-gu,2022-09-14 07:50:02.077,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,c818ea1ddb2c43719183d7148adae174,15920,15920,0,
Seongbuk-gu,2022-09-14 08:20:01.230,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,65b0b09749d948ec868f5af59bc8c927,15920,15920,0,
Seoul,2022-09-14 08:20:02.169,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,5909baaa9fc8cef7df465caf036d64ba,15920,15920,0,
Namyangju,2022-09-14 09:55:01.693,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,34c2200ec58e94883e8970e285b0c4fb,15920,15920,0,
Anyang-si,2022-09-14 11:00:02.540,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,a90ae59b84a18e2c2f3564239a3b17e7,15920,15920,0,
Seongnam-si,2022-09-14 11:00:02.541,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,1ec0bd420b46409f42c17ca3d4afbea4,15920,15920,0,
Sasang-gu,2022-09-14 11:35:01.883,South Korea,,Linux,Linux,renew.subscription,Korean,Chrome,91,Web,629605f91fda0fa4c4f028c6b2e91674,42960,42960,0,
Dongjak-gu,2022-09-14 12:21:31.967,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,9226f03d04b75296d563e716aa4e8423,15920,15920,0,
Seocho-gu,2022-09-14 12:40:01.514,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,104,Web,b783674c89ead0a0e64b4114bb516fc7,15920,15920,0,
Anyang-si,2022-09-14 12:40:02.080,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,90,Web,37d121e184c70c75592935f59da33687,15920,15920,0,
Ho Chi Minh City,2022-09-14 12:40:02.085,Vietnam,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,e2cbab41de71ae573b7f54b732f38da8,15920,15920,0,
Seongnam-si,2022-09-14 13:10:01.637,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,42f96823ea6dd6702194eb42a9440dca,42960,42960,0,
Yongsan-gu,2022-09-14 13:10:02.288,South Korea,,Android,Android,renew.subscription,Korean,Chrome Mobile,85,Web,614f1a4e75364f753029e7e1b6e96225,15920,15920,0,
Suwon,2022-09-14 14:10:02.757,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,79eb7b593b5fde5e5ec5de7329fa7194,15920,15920,0,
Gyeongju,2022-09-14 15:45:03.041,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,105,Web,191b52b116e09c09f773afe3dccb6ee0,15920,15920,0,
Chuncheon,2022-09-14 16:17:55.173,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,9d6ce6f72f3a5ba3e75c06b65eb5fc27,15920,15920,0,
Geumjeong-gu,2022-09-14 16:45:01.660,South Korea,,Mac,Mac,renew.subscription,English,Chrome,99,Web,20f52f8f7cda08bfac49e3252dc375f7,15920,15920,0,
Seodaemun-gu,2022-09-14 20:00:02.393,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,102,Web,6e9d9ed563894d96df09de8280da8210,42960,42960,0,
Geumjeong-gu,2022-09-15 01:05:02.044,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,WebKit,605,Web,ef8b65ee15f29051676edc7fdb81bc41,15920,15920,0,
Gangnam-gu,2022-09-15 01:05:02.367,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,15,Web,a11b0057df93bd9507705f37b74757f2,15920,15920,0,
Seoul,2022-09-15 01:46:50.363,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,4d70ddd053a019d2d0b8c53fda149e51,15920,15920,0,
Yuseong-gu,2022-09-15 02:10:02.656,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,bcbd8e13de5a5b92d039b5bbb53dd001,131600,131600,0,
Mapo-gu,2022-09-15 02:40:01.572,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,34c65552a009464c278d390f833d7ca8,15920,15920,0,
Kyoto,2022-09-15 03:10:01.409,Japan,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,acd4d31aeebd4f53e15987793e1ab40c,42960,42960,0,
Seoul,2022-09-15 04:15:01.363,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,0d015ea486d57504f033f3ea69796826,15920,15920,0,
Seoul,2022-09-15 04:47:49.529,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,105,Web,ff6a496a4a91a38715eb07c5d17fcbc3,131600,131600,0,
Seocho-gu,2022-09-15 04:50:01.447,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,101,Web,f75fe67f4104ad7a7f04fc3026e24a32,15920,15920,0,
Seongnam-si,2022-09-15 04:50:02.218,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,256c26990d9827c1ede663e723bbbdb1,15920,15920,0,
Jakarta,2022-09-15 04:50:06.775,Indonesia,,Mac,Mac,renew.subscription,English,Chrome,105,Web,f16c70519fa149be12dbbf032aa25650,15920,15920,0,
Cheonan,2022-09-15 05:55:01.624,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,f7d41fb17c06c9ada95709692044268e,15920,15920,0,
Jungnang-gu,2022-09-15 05:55:06.359,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,bff4453c9d10d54a14a757092f6d4aef,15920,15920,0,
Matsudo,2022-09-15 05:55:08.392,Japan,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,27b8c41750ea6253377f49ab38a0b0f8,131600,131600,0,
Geumcheon-gu,2022-09-15 06:55:01.591,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,103,Web,79d8515d1eec98e99a2774c58426c0f9,15920,15920,0,
Nam-gu,2022-09-15 06:55:01.783,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,e5093c3a623cb77889ea30c341e8b008,15920,15920,0,
Paju-si,2022-09-15 06:55:02.728,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,34037ae8dea8c45a2d773e365fa36fb0,42960,42960,0,
Seoul,2022-09-15 06:55:04.161,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,Mobile Safari,15,Web,ca17370a38c364cdf5b958024a203125,42960,42960,0,
Gwangyang-si,2022-09-15 07:30:01.504,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,ad9492c35edf37f63d6efc8911c5ce08,15920,15920,0,
Changwon,2022-09-15 07:30:02.072,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,105,Web,2bf29dcd9485c681fd29eb7ad6da7b0b,15920,15920,0,
Seongnam-si,2022-09-15 08:30:01.629,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,794859059391f18b2bb29cfc9d2b3cb8,15920,15920,0,
Seongnam-si,2022-09-15 08:30:01.974,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,68e4e4e3a511cf48d88392030b0fb9fc,15920,15920,0,
Gangnam-gu,2022-09-15 08:30:02.591,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,2a54d5dc04e42c275ff2fe445c302709,15920,15920,0,
Goyang-si,2022-09-15 09:00:03.110,South Korea,,Android,Android,renew.subscription,Korean,Chrome,105,Web,d300dba5d491444de139ac645559ff1a,15920,15920,0,
Dongdaemun-gu,2022-09-15 09:30:01.123,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,104,Web,5ec9a1f9d30a99ee54bfa2b961ea5fb2,15920,15920,0,
Guro-gu,2022-09-15 10:08:06.592,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,07ab079227c4b714339c2d6476ac5b2b,42960,42960,0,
Buk-gu,2022-09-15 10:35:02.160,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,b79661351cad4f6d384a7560d21f0211,15920,15920,0,
Westford,2022-09-15 10:35:02.405,United States,,Linux,Linux,renew.subscription,Korean,Chrome,97,Web,423d3904b561620a519d385935d90ecc,15920,15920,0,
Seoul,2022-09-15 11:05:02.509,South Korea,,Android,Android,renew.subscription,Korean,Samsung Browser,18,Web,6c0c00b5721d69ce964a5681f29fc570,131600,131600,0,
Seoul,2022-09-15 13:10:01.995,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,15,Web,e2d3920b99d65ef9e8b4a0973ba155f9,15920,15920,0,
Songpa-gu,2022-09-15 14:15:01.743,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,105,Web,b6292c950ba92ce713776c39b9ffbaee,15920,15920,0,
Gimpo-si,2022-09-15 16:20:08.581,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,101,Web,c2de89fdc9211244a1433010b51cfd8c,42960,42960,0,
Seoul,2022-09-15 17:20:01.659,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,104,Web,26d33b5fe7a3a21baed70d896d6c3708,15920,15920,0,
Querétaro City,2022-09-15 19:55:02.520,Mexico,,Mac,Mac,renew.subscription,Korean,Chrome,100,Web,03f5abe316034d17cc4e405189316e41,42960,42960,0,
Gangnam-gu,2022-09-15 23:35:07.432,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,105,Web,20ef219cb90bc431574bc6569fc744e6,15920,15920,0,
Seoul,2022-09-16 00:05:07.265,South Korea,,Android,Android,renew.subscription,Korean,Samsung Browser,15,Web,a1ff4ee5f7f4e6991c875e721d3c61bc,131600,131600,0,
Bupyeong-gu,2022-09-16 01:05:01.754,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,104,Web,3eeab1e58e3b4ed6a80d640b626e23c0,42960,25776,17184,
